pasillo,columna,ubicacion
5.0,11.0,I1108R
5.0,12.0,I1201F
5.0,12.0,I1201R
5.0,12.0,I1202F
5.0,12.0,I1202R
5.0,12.0,I1203F
5.0,12.0,I1203R
5.0,12.0,I1204F
5.0,12.0,I1204R
5.0,12.0,I1205F
5.0,12.0,I1205R
5.0,12.0,I1206F
5.0,12.0,I1206R
5.0,12.0,I1207F
5.0,12.0,I1207R
5.0,12.0,I1208F
5.0,12.0,I1208R
5.0,13.0,I1301F
5.0,13.0,I1301R
5.0,13.0,I1302F
5.0,13.0,I1302R
5.0,13.0,I1303F
5.0,13.0,I1303R
5.0,13.0,I1304F
5.0,13.0,I1304R
5.0,13.0,I1305F
5.0,13.0,I1305R
5.0,13.0,I1306F
5.0,13.0,I1306R
5.0,13.0,I1307F
5.0,13.0,I1307R
5.0,13.0,I1308F
5.0,13.0,I1308R
5.0,14.0,I1401F
5.0,14.0,I1401R
5.0,14.0,I1402F
5.0,14.0,I1402R
5.0,14.0,I1403F
5.0,14.0,I1403R
5.0,14.0,I1404F
5.0,14.0,I1404R
5.0,14.0,I1405F
5.0,14.0,I1405R
5.0,14.0,I1406F
5.0,14.0,I1406R
5.0,14.0,I1407F
5.0,14.0,I1407R
5.0,14.0,I1408F
5.0,14.0,I1408R
5.0,15.0,I1501F
5.0,15.0,I1501R
5.0,15.0,I1502F
5.0,15.0,I1502R
5.0,15.0,I1503F
5.0,15.0,I1503R
5.0,15.0,I1504F
5.0,15.0,I1504R
5.0,15.0,I1505F
5.0,15.0,I1505R
5.0,15.0,I1506F
5.0,15.0,I1506R
5.0,15.0,I1507F
5.0,15.0,I1507R
5.0,15.0,I1508F
5.0,15.0,I1508R
5.0,16.0,I1601F
5.0,16.0,I1601R
5.0,16.0,I1602F
5.0,16.0,I1602R
5.0,16.0,I1603F
5.0,16.0,I1603R
5.0,16.0,I1604F
5.0,16.0,I1604R
5.0,16.0,I1605F
5.0,16.0,I1605R
5.0,16.0,I1606F
5.0,16.0,I1606R
5.0,16.0,I1607F
5.0,16.0,I1607R
5.0,16.0,I1608F
5.0,16.0,I1608R
5.0,17.0,I1701F
5.0,17.0,I1701R
5.0,17.0,I1702F
5.0,17.0,I1702R
5.0,17.0,I1703F
5.0,17.0,I1703R
5.0,17.0,I1704F
5.0,17.0,I1704R
5.0,17.0,I1705F
5.0,17.0,I1705R
5.0,17.0,I1706F
5.0,17.0,I1706R
5.0,17.0,I1707F
5.0,17.0,I1707R
5.0,17.0,I1708F
5.0,17.0,I1708R
5.0,18.0,I1801F
5.0,18.0,I1801R
5.0,18.0,I1802F
5.0,18.0,I1802R
5.0,18.0,I1803F
5.0,18.0,I1803R
5.0,18.0,I1804F
5.0,18.0,I1804R
5.0,18.0,I1805F
5.0,18.0,I1805R
5.0,18.0,I1806F
5.0,18.0,I1806R
5.0,18.0,I1807F
5.0,18.0,I1807R
5.0,18.0,I1808F
5.0,18.0,I1808R
5.0,19.0,I1901F
5.0,19.0,I1901R
5.0,19.0,I1902F
5.0,19.0,I1902R
5.0,19.0,I1903F
5.0,19.0,I1903R
5.0,19.0,I1904F
5.0,19.0,I1904R
5.0,19.0,I1905F
5.0,19.0,I1905R
5.0,19.0,I1906F
5.0,19.0,I1906R
5.0,19.0,I1907F
5.0,19.0,I1907R
5.0,19.0,I1908F
5.0,19.0,I1908R
5.0,20.0,I2001F
5.0,20.0,I2001R
5.0,20.0,I2002F
5.0,20.0,I2002R
5.0,20.0,I2003F
5.0,20.0,I2003R
5.0,20.0,I2004F
5.0,20.0,I2004R
5.0,20.0,I2005F
5.0,20.0,I2005R
5.0,20.0,I2006F
5.0,20.0,I2006R
5.0,20.0,I2007F
5.0,20.0,I2007R
5.0,20.0,I2008F
5.0,20.0,I2008R
5.0,21.0,I2105F
5.0,21.0,I2105R
5.0,21.0,I2106F
5.0,21.0,I2106R
5.0,21.0,I2107F
5.0,21.0,I2107R
5.0,21.0,I2108F
5.0,21.0,I2108R
5.0,22.0,I2205F
5.0,22.0,I2205R
5.0,22.0,I2206F
5.0,22.0,I2206R
5.0,22.0,I2207F
5.0,22.0,I2207R
5.0,22.0,I2208F
5.0,22.0,I2208R
5.0,23.0,I2301F
5.0,23.0,I2301R
5.0,23.0,I2302F
5.0,23.0,I2302R
5.0,23.0,I2303F
5.0,23.0,I2303R
5.0,23.0,I2304F
5.0,23.0,I2304R
5.0,23.0,I2305F
5.0,23.0,I2305R
5.0,23.0,I2306F
5.0,23.0,I2306R
5.0,23.0,I2307F
5.0,23.0,I2307R
5.0,23.0,I2308F
5.0,23.0,I2308R
5.0,24.0,I2401F
5.0,24.0,I2401R
5.0,24.0,I2402F
5.0,24.0,I2402R
5.0,24.0,I2403F
5.0,24.0,I2403R
5.0,24.0,I2404F
5.0,24.0,I2404R
5.0,24.0,I2405F
5.0,24.0,I2405R
5.0,24.0,I2406F
5.0,24.0,I2406R
5.0,24.0,I2407F
5.0,24.0,I2407R
5.0,24.0,I2408F
5.0,24.0,I2408R
5.0,25.0,I2501F
5.0,25.0,I2501R
5.0,25.0,I2502F
5.0,25.0,I2502R
5.0,25.0,I2503F
5.0,25.0,I2503R
5.0,25.0,I2504F
5.0,25.0,I2504R
5.0,25.0,I2505F
5.0,25.0,I2505R
5.0,25.0,I2506F
5.0,25.0,I2506R
5.0,25.0,I2507F
5.0,25.0,I2507R
5.0,25.0,I2508F
5.0,25.0,I2508R
5.0,26.0,I2601F
5.0,26.0,I2601R
5.0,26.0,I2602F
5.0,26.0,I2602R
5.0,26.0,I2603F
5.0,26.0,I2603R
5.0,26.0,I2604F
5.0,26.0,I2604R
5.0,26.0,I2605F
5.0,26.0,I2605R
5.0,26.0,I2606F
5.0,26.0,I2606R
5.0,26.0,I2607F
5.0,26.0,I2607R
5.0,26.0,I2608F
5.0,26.0,I2608R
5.0,27.0,I2701F
5.0,27.0,I2701R
5.0,27.0,I2702F
5.0,27.0,I2702R
5.0,27.0,I2703F
5.0,27.0,I2703R
5.0,27.0,I2704F
5.0,27.0,I2704R
5.0,27.0,I2705F
5.0,27.0,I2705R
5.0,27.0,I2706F
5.0,27.0,I2706R
5.0,27.0,I2707F
5.0,27.0,I2707R
5.0,27.0,I2708F
5.0,27.0,I2708R
5.0,28.0,I2801F
5.0,28.0,I2801R
5.0,28.0,I2802F
5.0,28.0,I2802R
5.0,28.0,I2803F
5.0,28.0,I2803R
5.0,28.0,I2804F
5.0,28.0,I2804R
5.0,28.0,I2805F
5.0,28.0,I2805R
5.0,28.0,I2806F
5.0,28.0,I2806R
5.0,28.0,I2807F
5.0,28.0,I2807R
5.0,28.0,I2808F
5.0,28.0,I2808R
5.0,29.0,I2901F
5.0,29.0,I2901R
5.0,29.0,I2902F
5.0,29.0,I2902R
5.0,29.0,I2903F
5.0,29.0,I2903R
5.0,29.0,I2904F
5.0,29.0,I2904R
5.0,29.0,I2905F
5.0,29.0,I2905R
5.0,29.0,I2906F
5.0,29.0,I2906R
5.0,29.0,I2907F
5.0,29.0,I2907R
5.0,29.0,I2908F
5.0,29.0,I2908R
5.0,30.0,I3001F
5.0,30.0,I3001R
5.0,30.0,I3002F
5.0,30.0,I3002R
5.0,30.0,I3003F
5.0,30.0,I3003R
5.0,30.0,I3004F
5.0,30.0,I3004R
5.0,30.0,I3005F
5.0,30.0,I3005R
5.0,30.0,I3006F
5.0,30.0,I3006R
5.0,30.0,I3007F
5.0,30.0,I3007R
5.0,30.0,I3008F
5.0,30.0,I3008R
5.0,31.0,I3101F
5.0,31.0,I3101R
5.0,31.0,I3102F
5.0,31.0,I3102R
5.0,31.0,I3103F
5.0,31.0,I3103R
5.0,31.0,I3104F
5.0,31.0,I3104R
5.0,31.0,I3105F
5.0,31.0,I3105R
5.0,31.0,I3106F
5.0,31.0,I3106R
5.0,31.0,I3107F
5.0,31.0,I3107R
5.0,31.0,I3108F
5.0,31.0,I3108R
5.0,32.0,I3201F
5.0,32.0,I3201R
5.0,32.0,I3202F
5.0,32.0,I3202R
5.0,32.0,I3203F
5.0,32.0,I3203R
5.0,32.0,I3204F
5.0,32.0,I3204R
5.0,32.0,I3205F
5.0,32.0,I3205R
5.0,32.0,I3206F
5.0,32.0,I3206R
5.0,32.0,I3207F
5.0,32.0,I3207R
5.0,32.0,I3208F
5.0,32.0,I3208R
6.0,1.0,J0101F
6.0,1.0,J0101R
6.0,1.0,J0102F
6.0,1.0,J0102R
6.0,1.0,J0103F
6.0,1.0,J0103R
6.0,1.0,J0104F
6.0,1.0,J0104R
6.0,1.0,J0105F
6.0,1.0,J0105R
6.0,1.0,J0106F
6.0,1.0,J0106R
6.0,1.0,J0107F
6.0,1.0,J0107R
6.0,1.0,J0108F
6.0,1.0,J0108R
6.0,2.0,J0201F
6.0,2.0,J0201R
6.0,2.0,J0202F
6.0,2.0,J0202R
6.0,2.0,J0203F
6.0,2.0,J0203R
6.0,2.0,J0204F
6.0,2.0,J0204R
6.0,2.0,J0205F
6.0,2.0,J0205R
6.0,2.0,J0206F
6.0,2.0,J0206R
6.0,2.0,J0207F
6.0,2.0,J0207R
6.0,2.0,J0208F
6.0,2.0,J0208R
6.0,3.0,J0301F
6.0,3.0,J0301R
6.0,3.0,J0302F
6.0,3.0,J0302R
6.0,3.0,J0303F
6.0,3.0,J0303R
6.0,3.0,J0304F
6.0,3.0,J0304R
6.0,3.0,J0305F
6.0,3.0,J0305R
6.0,3.0,J0306F
6.0,3.0,J0306R
6.0,3.0,J0307F
6.0,3.0,J0307R
6.0,3.0,J0308F
6.0,3.0,J0308R
6.0,4.0,J0401F
6.0,4.0,J0401R
6.0,4.0,J0402F
6.0,4.0,J0402R
6.0,4.0,J0403F
6.0,4.0,J0403R
6.0,4.0,J0404F
6.0,4.0,J0404R
6.0,4.0,J0405F
6.0,4.0,J0405R
6.0,4.0,J0406F
6.0,4.0,J0406R
6.0,4.0,J0407F
6.0,4.0,J0407R
6.0,4.0,J0408F
6.0,4.0,J0408R
6.0,5.0,J0501F
6.0,5.0,J0501R
6.0,5.0,J0502F
6.0,5.0,J0502R
6.0,5.0,J0503F
6.0,5.0,J0503R
6.0,5.0,J0504F
6.0,5.0,J0504R
6.0,5.0,J0505F
6.0,5.0,J0505R
6.0,5.0,J0506F
6.0,5.0,J0506R
6.0,5.0,J0507F
6.0,5.0,J0507R
6.0,5.0,J0508F
6.0,5.0,J0508R
6.0,6.0,J0601F
6.0,6.0,J0601R
6.0,6.0,J0602F
6.0,6.0,J0602R
6.0,6.0,J0603F
6.0,6.0,J0603R
6.0,6.0,J0604F
6.0,6.0,J0604R
6.0,6.0,J0605F
6.0,6.0,J0605R
6.0,6.0,J0606F
6.0,6.0,J0606R
6.0,6.0,J0607F
6.0,6.0,J0607R
6.0,6.0,J0608F
6.0,6.0,J0608R
6.0,7.0,J0701F
6.0,7.0,J0701R
6.0,7.0,J0702F
6.0,7.0,J0702R
6.0,7.0,J0703F
6.0,7.0,J0703R
6.0,7.0,J0704F
6.0,7.0,J0704R
6.0,7.0,J0705F
6.0,7.0,J0705R
6.0,7.0,J0706F
6.0,7.0,J0706R
6.0,7.0,J0707F
6.0,7.0,J0707R
6.0,7.0,J0708F
6.0,7.0,J0708R
6.0,8.0,J0801F
6.0,8.0,J0801R
6.0,8.0,J0802F
6.0,8.0,J0802R
6.0,8.0,J0803F
6.0,8.0,J0803R
6.0,8.0,J0804F
6.0,8.0,J0804R
6.0,8.0,J0805F
6.0,8.0,J0805R
6.0,8.0,J0806F
6.0,8.0,J0806R
6.0,8.0,J0807F
6.0,8.0,J0807R
6.0,8.0,J0808F
6.0,8.0,J0808R
6.0,9.0,J0901F
6.0,9.0,J0901R
6.0,9.0,J0902F
6.0,9.0,J0902R
6.0,9.0,J0903F
6.0,9.0,J0903R
6.0,9.0,J0904F
6.0,9.0,J0904R
6.0,9.0,J0905F
6.0,9.0,J0905R
6.0,9.0,J0906F
6.0,9.0,J0906R
6.0,9.0,J0907F
6.0,9.0,J0907R
6.0,9.0,J0908F
6.0,9.0,J0908R
6.0,10.0,J1001F
6.0,10.0,J1001R
6.0,10.0,J1002F
6.0,10.0,J1002R
6.0,10.0,J1003F
6.0,10.0,J1003R
6.0,10.0,J1004F
6.0,10.0,J1004R
6.0,10.0,J1005F
6.0,10.0,J1005R
6.0,10.0,J1006F
6.0,10.0,J1006R
6.0,10.0,J1007F
6.0,10.0,J1007R
6.0,10.0,J1008F
6.0,10.0,J1008R
6.0,11.0,J1101F
6.0,11.0,J1101R
6.0,11.0,J1102F
6.0,11.0,J1102R
6.0,11.0,J1103F
6.0,11.0,J1103R
6.0,11.0,J1104F
6.0,11.0,J1104R
6.0,11.0,J1105F
6.0,11.0,J1105R
6.0,11.0,J1106F
6.0,11.0,J1106R
6.0,11.0,J1107F
6.0,11.0,J1107R
6.0,11.0,J1108F
6.0,11.0,J1108R
6.0,12.0,J1201F
6.0,12.0,J1201R
6.0,12.0,J1202F
6.0,12.0,J1202R
6.0,12.0,J1203F
6.0,12.0,J1203R
6.0,12.0,J1204F
6.0,12.0,J1204R
6.0,12.0,J1205F
6.0,12.0,J1205R
6.0,12.0,J1206F
6.0,12.0,J1206R
6.0,12.0,J1207F
6.0,12.0,J1207R
6.0,12.0,J1208F
6.0,12.0,J1208R
6.0,13.0,J1301F
6.0,13.0,J1301R
6.0,13.0,J1302F
6.0,13.0,J1302R
6.0,13.0,J1303F
6.0,13.0,J1303R
6.0,13.0,J1304F
6.0,13.0,J1304R
6.0,13.0,J1305F
6.0,13.0,J1305R
6.0,13.0,J1306F
6.0,13.0,J1306R
6.0,13.0,J1307F
6.0,13.0,J1307R
6.0,13.0,J1308F
6.0,13.0,J1308R
6.0,14.0,J1401F
6.0,14.0,J1401R
6.0,14.0,J1402F
6.0,14.0,J1402R
6.0,14.0,J1403F
6.0,14.0,J1403R
6.0,14.0,J1404F
6.0,14.0,J1404R
6.0,14.0,J1405F
6.0,14.0,J1405R
6.0,14.0,J1406F
6.0,14.0,J1406R
6.0,14.0,J1407F
6.0,14.0,J1407R
6.0,14.0,J1408F
6.0,14.0,J1408R
6.0,15.0,J1501F
6.0,15.0,J1501R
6.0,15.0,J1502F
6.0,15.0,J1502R
6.0,15.0,J1503F
6.0,15.0,J1503R
6.0,15.0,J1504F
6.0,15.0,J1504R
6.0,15.0,J1505F
6.0,15.0,J1505R
6.0,15.0,J1506F
6.0,15.0,J1506R
6.0,15.0,J1507F
6.0,15.0,J1507R
6.0,15.0,J1508F
6.0,15.0,J1508R
6.0,16.0,J1601F
6.0,16.0,J1601R
6.0,16.0,J1602F
6.0,16.0,J1602R
6.0,16.0,J1603F
6.0,16.0,J1603R
6.0,16.0,J1604F
6.0,16.0,J1604R
6.0,16.0,J1605F
6.0,16.0,J1605R
6.0,16.0,J1606F
6.0,16.0,J1606R
6.0,16.0,J1607F
6.0,16.0,J1607R
6.0,16.0,J1608F
6.0,16.0,J1608R
6.0,17.0,J1701F
6.0,17.0,J1701R
6.0,17.0,J1702F
6.0,17.0,J1702R
6.0,17.0,J1703F
6.0,17.0,J1703R
6.0,17.0,J1704F
6.0,17.0,J1704R
6.0,17.0,J1705F
6.0,17.0,J1705R
6.0,17.0,J1706F
6.0,17.0,J1706R
6.0,17.0,J1707F
6.0,17.0,J1707R
6.0,17.0,J1708F
6.0,17.0,J1708R
6.0,18.0,J1801F
6.0,18.0,J1801R
6.0,18.0,J1802F
6.0,18.0,J1802R
6.0,18.0,J1803F
6.0,18.0,J1803R
6.0,18.0,J1804F
6.0,18.0,J1804R
6.0,18.0,J1805F
6.0,18.0,J1805R
6.0,18.0,J1806F
6.0,18.0,J1806R
6.0,18.0,J1807F
6.0,18.0,J1807R
6.0,18.0,J1808F
6.0,18.0,J1808R
6.0,19.0,J1901F
6.0,19.0,J1901R
6.0,19.0,J1902F
6.0,19.0,J1902R
6.0,19.0,J1903F
6.0,19.0,J1903R
6.0,19.0,J1904F
6.0,19.0,J1904R
6.0,19.0,J1905F
6.0,19.0,J1905R
6.0,19.0,J1906F
6.0,19.0,J1906R
6.0,19.0,J1907F
6.0,19.0,J1907R
6.0,19.0,J1908F
6.0,19.0,J1908R
6.0,20.0,J2001F
6.0,20.0,J2001R
6.0,20.0,J2002F
6.0,20.0,J2002R
6.0,20.0,J2003F
6.0,20.0,J2003R
6.0,20.0,J2004F
6.0,20.0,J2004R
6.0,20.0,J2005F
6.0,20.0,J2005R
6.0,20.0,J2006F
6.0,20.0,J2006R
6.0,20.0,J2007F
6.0,20.0,J2007R
6.0,20.0,J2008F
6.0,20.0,J2008R
6.0,21.0,J2101F
6.0,21.0,J2101R
6.0,21.0,J2102F
6.0,21.0,J2102R
6.0,21.0,J2103F
6.0,21.0,J2103R
6.0,21.0,J2104F
6.0,21.0,J2104R
6.0,21.0,J2105F
6.0,21.0,J2105R
6.0,21.0,J2106F
6.0,21.0,J2106R
6.0,21.0,J2107F
6.0,21.0,J2107R
6.0,21.0,J2108F
6.0,21.0,J2108R
6.0,22.0,J2201F
6.0,22.0,J2201R
6.0,22.0,J2202F
6.0,22.0,J2202R
6.0,22.0,J2203F
6.0,22.0,J2203R
6.0,22.0,J2204F
6.0,22.0,J2204R
6.0,22.0,J2205F
6.0,22.0,J2205R
6.0,22.0,J2206F
6.0,22.0,J2206R
6.0,22.0,J2207F
6.0,22.0,J2207R
6.0,22.0,J2208F
6.0,22.0,J2208R
6.0,23.0,J2301F
6.0,23.0,J2301R
6.0,23.0,J2302F
6.0,23.0,J2302R
6.0,23.0,J2303F
6.0,23.0,J2303R
6.0,23.0,J2304F
6.0,23.0,J2304R
6.0,23.0,J2305F
6.0,23.0,J2305R
6.0,23.0,J2306F
6.0,23.0,J2306R
6.0,23.0,J2307F
6.0,23.0,J2307R
6.0,23.0,J2308F
6.0,23.0,J2308R
6.0,24.0,J2401F
6.0,24.0,J2401R
6.0,24.0,J2402F
6.0,24.0,J2402R
